id,score
9e36e5620fca4250bb948d755bb3d281,622
fe7fd4be014247178d849a96b070c99b,642
9bf43ccd8da74b4ea89af0dd94a499ad,611
32a0302c22b84f489da4566158d95a2d,634
2b9f2f7c5ba546e4b1ea756a130dae03,635
52f10b435c7849068928d0f8f1665e81,639
ae947b1323354231879afdcf21d4f4b3,584
965ec85ed5c646d0b2d5b84213efef09,657
735f18af010a4bf887eb9de56fb9e5ba,660
ed471c09850647b186f6a01e2bd10413,670
98658c2787744a698b5dccdd6b84f41c,651
4236042904184497bb2cd20eb4ca198c,631
42cfa0e1b72348eaa495cfcad36c6a2a,607
f522667654d54849812875bbf3ade949,657
b8856767fd724685aae46e51adfc6613,547
bbf6f7a15126426a82695aa3401c5d5c,604
a032847d65ab42a5bf1cc9341e5bf3da,653
7d62ff87daac41c4b7cba9f0b6e44949,644
c24424d1e14c4946986eb7c4942e11d3,611
a9a54d4f6dcd427bb21f1405d0a19b3a,650
a3f0b740634e4f759ff2fed8dbd8be49,630
2bc69cd09dd94353a23f8a6a0c8a1b92,670
929d138aa8464c33b6469781c13a2060,640
89b04d5806c44cbc9a6b7e2074c77680,658
acbff8b81968402c80de8970c5503ca5,639
48c68242d9064cefaf4998c80f430a70,522
f8db8c9fe0394b8e8486ff2520c871d3,626
4d557f5585fd45518813da0974cf9723,628
32d392a4a4d14fcf9e8e7cae48659ef9,599
983232a0d6e544ceaf0d3ee214b86a8b,609
2e461020c63c49b9903cff6908e06012,556
937f3b8351ec47d18b7672aea4c46670,632
4706cd70ce0d491794ab4b001a8b0190,587
87f0af7be19243318eb8d302ad1c968a,600
8cde8fde60c84621b1b13c4b0aff2525,644
07a8591080aa49fa820ec4ef22d242a9,636
3eb20f1439c947f3bdce9cf9eb7d991a,610
8f8671d16e184d3882fa99ce5b6c0d13,618
7501e1d822644b45929e9569c7add6b7,566
26de7381574243a0945867bb106709ed,640
88c4736ede644268b00d888fdb584d86,608
a04c12455b324e37904b73488d9c4399,643
9d2bba59a9454c1f853ac63211862617,607
80aab099ab0a42fd8f3508622d792947,681
b57f04db12c64ed493ff3f45d9e7bb82,589
d26b615cadfb42bdbc702653504b4368,597
ac53f6aa867943ca87c93d34d3ee1d24,628
24839d837bc243afa341115a8634900d,648
638dac48c8a84d959683ff95b096c820,586
4a4bbbea489c486899d06ee51b5d9f62,655
9cade3a9c03144fd993ecd1f8f1af901,642
44727a02cd11411db8ca2b1ffd7033e6,656
97f6b22db2a544cc806ea2473e7a2fd2,648
3921cb35a00441ae89068c359e21ad54,517
2471caf3da3c4dd7bfa1581016721f1e,633
ca7131c70cb84cce847329bd1dc6f1c1,526
f5e2501364454087bfa266024ace7cdd,609
20d7578c822e4dab94e9504dda1a3087,643
7923bb510e5b41318214b793965a13f2,650
211899ecb6b947e6b944890665c7de74,662
7a18e3be853b4f7fac8cdbeafa4a65b6,619
7e1b73d0892b4862895c2ff19214a344,600
ea70370231204c10a1968e1eeec5ebee,623
5975a9a746c74526bb95fbfe24943340,627
635de079464c4aeebea2d0378dec17e4,638
939aeb87656c48fb9186fffb0134be4e,628
2645f94257474decaa36cbd8e2e44f39,670
ebd887c3ffa34845a991e1e7a52c5470,606
8276aed9971d4b3cb190029b4aeccdb3,633
8b7892587bb64789bd98a4616c600bf2,662
8afdbd9b9bc94f4eb17080220fe856fd,624
2630fa2639934c47b2a4cb1b56e2a484,515
97cad8269a684979b970401f2b7de776,662
49d8d8ea04354ad99c0aa9dd5dd09536,668
686f9c16194145209822e0efbee4bd13,634
95fde0d623f3417d97821a33ac0fc45e,637
3ef8aff33f6b46a4816b85a42486eab0,687
30ca9ec3d1c94756a00eec39a58d045c,654
f603065fcfef4eba992165e2fc007691,658
5f33b26474d94b1c840d2e829c43f01b,563
d020bba651804d7f997db9e9a63845dd,672
3c2dc2e2baf344e497d4dfecc0e8a401,591
40e2e2c3b89e4ea6a45a6551e90d1532,629
ce8449605b4b4eba8e7aacf31bd9c442,571
1c41eb3f572e4d5891e895b335c11dae,675
03de4235be60478a84263fb0772c9496,612
cdd69e008d914aa0a2f3a82d03515fb7,635
f662a4ac02ab4e49ae39799245d4ba61,661
3c814596968c400a818541dd6897cfb3,641
2ed796f33862423d8c34250e00993da7,649
4d7676ce59614480ac53a11819eec9af,651
621a2c8ef2b9494592906b7d4d2e93aa,558
f664788feb35480e8bef2af88cc6978d,583
e51fa2bb923f4ca88e1ca3c0262e8daa,605
56724ca96e5d46758356de59f531c4fd,662
71d2759fb7dd4acea617c5ddffdafa0b,585
6e762fa7e23247c49bb42b93c0a5fffa,628
fdb990029c00490f8688cb74d985968b,629
fdb3d6751695423ea91835b22c47643f,560
21f25f7efc5f40e491f2a99b52ccee34,622
a4b29418e4af4f8f8d0f339907ad6aaa,584
0585b024af7542f3b6e6a4fefd3360e3,655
44740e1e018f4fd9a1c1a3c43681bd3b,598
c5cbca92fde24276a7d96d9071a5ab3c,632
345269bf9a42462a9130b37e0a3d38d3,581
83713ad4de634ebfa37fc52296d74120,673
99df2ee518654d69aac22f114eeb149a,587
676cf614e4d5432ea7ac047634215899,610
fd8a85621d4b42f8bea6e8833024ebdc,609
dd6e834e6b6b4594ad74c735db560d52,547
2eb644d5492f4002914a894ef663695c,565
36c1b614edbf44bbb080ef20277bec16,548
eb40431e76624bd0aa1a08d48b05466d,636
ceb2c34a6d274a22ba43405c1f552e85,582
242b74563cd146a6935c45e3d4630349,614
7e54cee273174a5fbb64861c3b352b24,615
3027f4e4ba024163a8f3b49d40783607,611
a0f4d152ff434c28b0d7a6cc1faa67f0,616
00b45e3e9cd543e18bd4ea654ddebbc8,564
aa745c00ffc842e88345118d6926af98,652
2555bb131f13409ab9fe3c5c03396636,655
dae2083ba3cb4373966d3db39c9f5434,625
02344f3c24724ccc965fdf7a9280ada0,537
1f371e1d0b7b4eab8cea8b6e974b73a9,606
e603825548d443d086cb91f5a52c00df,584
cd9c88a0d9be47c6821b2ef1d27135ab,632
7ee8fb74c0594629af0a27bc49b8e93d,673
5d4eb3a1c12c42328e3bc1620c835cf4,616
db21bafc2f7341ab98d03ea50faa99e3,658
704de9b519f6427881a284a929a7f350,601
628cc74437174074b73f079fa9bede9c,665
805c9b554f1343e2b1eca807339eb322,616
6e9e426e6b2b49629da8524fc7b4b765,666
fd7785f9414449b1ae7d3929841a5007,632
0017ca642aee4a3f84bd4ebe8b07f52c,623
1c1ff82c0a074dbeb128b3446298c908,662
0ffbaaf3e1c14143a362454e618866d3,567
6f7d758b9c664e73bf9833158e0a2f1b,645
5a8c5d62b5f3484b89cc2ab866fa2490,598
5d1bb2ff82ab44b08929d3f8476f2bd9,649
2df6352e70fe457a9e67af5c3d952495,617
14985f0ea5a44275a2f0c1e837206e59,638
f5887f22f8ad46f9b9da822d475c643c,658
82d18f404c6b4b2ea453892779e180d6,665
289109f28cbd459cbd677fc4c898481d,658
b50a498c65d74061be5dd0cba2caa6b0,638
9eb4d89091b04aab90065906af7e4670,607
8d62cbb5ace64be6b8c6876e6e127f10,489
642fdc61ab264482a2e7cba74c389803,603
f522e0ceaba3425999cc3d6b579811d5,632
6bb2b50282134764aecf707f05ffb98e,626
8b39063132ac40b6bbb54363474fa06c,596
2cdb0f19388444d399d772b8efd544a3,644
cf1589b90b0c4d819e02366d88b77a82,672
41b508f2c2ea4654a84e914df6765cf8,635
51d2b8c15ec24d4997fdc70632d80b35,637
cee55951d30445748b2ddb87272d4249,652
17d68c9b0d7949d98c281aeca0bbf254,645
be55771d4d5e472d95f186c72b264b1d,590
a9175a0bf9f34f45b6f4ff133360bb1a,628
af854dacaacf4e12a7e89bfc1a81a711,632
00a2506d02b94bb881e7308fb73bdf82,586
08867ffefe4f425ca3595bd87c3da1fd,598
67aeb911167c41e2abaea1a2cf6d3107,638
490b552dd34348f8b8ee76596c5f6a78,626
a0b3b3381e9248ab84785972c225e38c,588
9b9797f488664d878630213f0d86f8d0,654
660c51a74c0d4da2821acaeef5644085,655
f6a1b46741cc4a63834b10a3fa3ec7aa,629
6be75d8e55d5469eacc83d445f0bd73f,631
0aba5f12716c4651a6f427d299fb767f,642
448fae8e08c6443baeee88647b31b533,623
9d1beac902cb4e258bcc807d03939ca9,667
8a33db501fde4393bf398f10e3885054,578
bcfdb8e1801a4b369966f8d74e10ebc6,602
398db144bc7e439f8255991553ced25e,604
d829919e265647aebe337a130520b2cc,548
3bb9133dba2047e09598097430fb5e70,624
c6e9b7300b214cb081f868134e35387c,624
b9bacd8cf274467f8340306d0f56d4bf,577
0c97a817ee734072bc2cdeae7c2f18c7,568
d669670e9cd64c209b245b94dc6b0864,635
25777c589b774b1abd4a44f922a75aad,602
e6b440a42c6c4f908fbeeb8f642b977f,554
ed0f824f32cc4074b64a812509f49894,658
dfc43e25af514801ab5a0205df4929ca,617
3a1de41de6de4be2aee0b2f530c24692,633
5263694bf2db48d289912538c605fce7,640
c0c94738299a4b63b5282f44e1539a07,606
265ff2541a8f46e1ab67796a1f05af6b,661
ff275a9562b44768bc44776f636a9c7f,571
4d5856a7853d4bdc8591e972928d447a,595
9f6db7e871f54fe1ac8e4cbbfaae1d79,610
7f4f304de76b4ff7bdd1ebeb7dda9a1a,644
6cc863901595461daef6074d050970ce,621
913bca88720b42d69ce3d5ff537eb668,554
397fd19f15e94ad284e5ff70b4b17795,668
0666bba6ddf14842b308c99a60149a89,649
42ef7f12256449cfa7372c41fec67b8b,555
96d602b87f1940c68ffb33f6329d0114,649
42863a16dfa24b64be4292ca48d0247c,662
174b15124c684d0190ed0f6f58da21e7,640
908320973db849d9a5130f4abb1393a9,644
18d6d5e3f3454d18a03cd9758cd53c19,655
6de3b6209cf04eada0cd53cd19cd1b5d,601
92ce2ed6757540898cc88426f5029503,660
b768f3ffd97a4a5486b0012d45ccdb70,518
251a54772c214be49728c5eb27680928,633
9faca44225b54fc19e33a09e603ffec3,616
5638542ac9ef49f8bd30318f580ba345,573
c2a18f536e3c44c7bdce125b170234f2,581
2b80111ac5144ae4b080ee1072243dc2,574
acf3e93338874b81856c3f22a69ce3bd,672
ad2b0d05bd744a9b819823149ea4e80f,628
3e691e74e82742f3842c3db476c27e63,612
1069222216cf41faaaa3f28d178af0df,681
b1a6db1681f64381a2d7046a0ed37fb2,634
a7cbb490b8f746f0bc2f3ed891a2fe35,656
1dac275c510d464e937ca10d1fed7a61,654
5c82b3aab862468898130deb19c55a0d,628
2504ebab322549e28b6fed14600f06c3,653
58afe470511642cca00823ec98c61104,541
34e5920897f04478ae4e37f61f89fe0a,647
57ae30c4e9e64e04a8617306ead8ab0e,652
b0e1dcb3e6234b109ae12401b8f1e953,672
9027eafd1a2b4aa0b839a3ad24985ff6,642
e8b10ee35d414744acc48d9df9c21d02,627
8511b007fc2a4588b566f6369579000c,620
9168857ce2804718a63e8aaf8b32b967,651
7609973af31640b1a14f8d0f6aa91f45,627
e1875c5a253548f7af731da1226454b5,567
e141015700ba408190b69245ca470c0c,642
6eacde52eec34dddb0d9a88575a95cee,637
fac2e8e7e0554518b69354e0f852ea4e,631
5d76d691f95646f29221251f6c7e4c02,624
a440a242090d4397be5dc8b00e364ede,610
94866801c72a449faf7c891dc88e9c3f,572
9fef26d19c5e4118be08ca3306696058,653
8b27a565a10b43c1a0438fb4d69cc53e,605
1c415bf8cba549bb8058e573c79b39c8,562
74976c9a9808450f9734c7f15da42370,617
8f5ef13f083047f58005941dae66b9fd,670
a2b261adb81b4f489af4277322c95525,588
3588f2d221a342048d2aad86cea8411e,620
902db8194edc457da3a5a4a9eea94103,635
dbf6ed5afd0248bfbc6acac89ec950b4,644
c8050552e35b4eb899fb3994ebf8f9d0,562
c217674e69814bd88ab6fc06ae8d42b3,650
e2fd2d80b39747c9b624427e053308cc,642
1e6fc0bcdbbf43e5a5ebd2266814076e,649
0da63aefe6d34054b62505d21f23bc56,661
83e48800882a4521af631f2fd7292303,591
18d9c0e6fa67486da47c915f3ec7a73f,593
0abca69c3fa54ce49f9acfe6f687109d,640
a394642e5c9d498e969739a1fe141e81,657
0b6dd16ceea9478886771afbbc5d835f,496
f2a32422e75b48e786e07f6fb155bd7d,612
bffb256e4d5e4eec889f62fd70a54068,541
d1122505cd094a15aad5d49c192d8b68,527
f18b0a44574a4791ba433fa04bef301b,602
dbde75f043504c35b0bc78c6a4013234,652
17940cd6c30041ce81d32f4bc06e408d,634
614e218c6b0742259d99d382cb03e762,647
3913af9d058c4c35b6b9075e6f8210b1,664
8d10ba5cf6d347d1b78eb967f231483d,630
f7c863e6cac8414f957e8b0d90446413,665
5e5ff7dc640f4362ac4599cf0a3cad01,568
4d23d6337c574c7dbf7eaef5b0f0590a,648
37c51d3790a048c38e0a6a18fd962919,659
362cc9f9bb9748d8890a933dbc99eef4,593
03e7748e56e44ff68a69c5bcd28c4909,585
8a2e71b9e6bf49a89b4e930b608ef7c8,659
323d97c06c464e72a4d88853d1ec15d5,640
ab616213be21419a827f8d9b23f32319,600
d7b5d55383564be3ba28735ea4f8e31f,591
13bcd524ef4a4403a305c9cd69d21003,646
dd3ecdcc33e9469a82681ceff535f372,577
315adfa9ccdc435a8f974fb15fd63e8c,681
2ddfdd692f5e406d94f864d0fd3e8849,638
45b9d7efa74840869964a9bf229d235d,627
cb949ca6c08540648b0e287f191996e6,672
34738fadf866427982c00dfa928dc2d7,574
a18d0aa97f8840ee9747216b45e80a37,526
91b14509be5d4e0b86d93f003cb4bab6,644
c7fef42c5edb44c19bccae917e06426b,675
4b6294e5c0434641866a01e1f70ab519,611
e1f9e75fb57045edb05cebad5fd76d69,592
e0b7b88a93f6435b9741eb0ce9fb4b99,591
295447a5e87343e3bb664338c6be2248,563
9c9a8f9ab81349e2b1c9967e28c03e57,652
e17eab6f9cb54de7a4212c05d0ee037f,628
76b1794cf5194bba99798826a0db7bf3,636
b451e1ffa2c3412f9c466bb163ff40c9,606
04c59e3b4df247079f7b076ba15e3297,633
8940da5606a14ad59845dab27d68d0d4,655
66c7c011e4624b809809df68917edfce,635
d0cd1d7f39964d639379a1f90740b198,512
9ac0045abaf040bcb7de1d3634c89fab,608
5ab312120fc348ca849df95db1539730,624
f32b94b9100b449d895cb2e7465ca342,583
6b61a744854a44ec914d2e655f8acdc7,650
b4aa725b069f4bb3afec1e354a2b726d,623
2df1538395e448a69b41e61115b5cd06,630
4c62bdc8fcce4c78a0eff84ae56dc109,673
6185079bd8a5402290b9963642bf9ca8,602
51090c14b4054e86b9b6f22edddfd983,661
5bfd6a353ec84e2289129a2ed5513d29,617
b8a703db2c7c44aa846a237782367fa5,581
ffdc5effdad54a28929941f5987858a8,648
a1b568e5f1ea49519cb03bf9150b7845,661
1a912f48dd6c46a191de0204ed067c49,551
f9da6cff48b1469badcc0342ce3db3b6,604
ae7dfc73933c4f0b89a538341f1cf24a,628
d2ac0530efe141c78061a7a1aa96a0cd,668
23f2f257067744ec81cf1574bc88513f,653
03a1c4395aaf4247896a8e1dc1baa54c,636
fb74af12069640c0a495fb8880d56718,604
9153c3cdb84846d2be063abf158a08f3,669
9cb55579bab9449aa114f62be1bcd151,573
dbd9246af19c45369addf94fefbb4a76,526
0206ca7ebb5148ce81140facf499f9f0,630
501056155d874c7fa50756cb2eee8c32,606
d5f4fdfe6dc244c98fcfcdfbf1d25da9,630
a95123d162ce47bebca63b5f56d953bd,643
b58878ef880e42a89b765c4d71bbc703,590
f62ee2b2e4054545bee1c954a27fc031,609
31ab6b08dda147dfa3e888845a056afd,656
647013593e004f2a99d00f45ab8e061b,566
9be84f5653d14b65900ebf6eec1f56e9,654
363193943ffd4814a36fa3e3bdce11ec,661
32edee3f842548ddb3b261b950cb71a9,672
203dbbed191646278ba0df9d8dc0ad9f,683
fffa606175944762a9466cd2ec4b5e9a,685
7ed172e956864b94ac5a3a492ada4f34,629
073a7f538c5348e48b1bc843add7da9d,510
fec5d4bddd184210a1a9de6ed3c107de,639
2904e8a777e1484ab21260049c7e6a68,614
d316aecd6d874d8d809070ce0d4365f6,631
a91ffdac45524fcb9d91a712739dad2f,613
f4b28f09b04542799fdbad75a459559a,545
e216bd9242c545b7bf3760f94efb19b2,659
eeb05e88750b42b4b89963ae4106573e,656
546387c8e71044bbbdfb20e501931c05,656
0c5491455b034006ad2cc47af3e8d115,654
932740fce73c4bfea6938a94144d3690,643
ddaf77b7c77341e1a10983afff7b47df,634
24299b7b6abe4a57b9d2fed16c9182f7,591
5bcdbbceaa3444c6899a5cc47154dbd9,593
13c709b4799141fd868c913d1174a8f1,619
72f9db3dd96e4e4891260bffa28b2461,639
e14fd5da5d6843b7af697924927d56ce,638
8b010c007fbd47fa80c73d0d89615fd7,602
e95a0019fbc34e6b9f36935c20e208fc,599
a7e5599fc13c4a6f8cbb25c6df04176d,586
664792540c9745f3a03fcc52c45e3f1a,600
df66f66dab394710a23529729ecef88a,622
60edf2e7c8be4e51902d6791abca3f17,570
9191716a155c4b539b1f9900bda483ef,651
9520c46393714fc7a3f3fa3d6779cbf7,660
680ccb6290c74cefa430152859a58c96,612
e82ce419488442418663ccba898a32e9,555
dfac935b927145dc9953e058b97b246e,653
0aab17f6d96a4dbda9cd14b18654db5d,639
0e78b251d7d34e498bd3b9e05cf58cce,632
84b0cb259cae4634ba516d8a52a660eb,660
816a0371648d414f8bac659db8a607af,672
f73b8d7b99d34b66a7298b2f5753cc3e,651
d67d02c8f732474190f27c3f4ca18848,627
a7dee36eb37d47978c1191785d3d3a7a,626
7ad6b793f03f495c8ae920aa771d7406,598
40b62bb3f0474b4cb1679dac2ac6a6a9,594
1a48b3647fb44162a6babebc6349b88c,643
e8e70415a917444bb09fd197bb21acca,554
7337b5ad522d48cb83ccb3040715bb53,619
ea9ba76d302a4686a6f086758501cfbb,571
07d0e311616943d9903be59093f30dbf,640
63b7101ef06f4b7e8da4b88394e3658d,586
6af58a85e011450ba57edf7a494044b1,652
d7d7af2305734b82b2c6f4a225565e60,580
759bdb253a47490d8d20f989162864a1,661
bd75315bf7174db2b061aa991f30c349,652
14cd617e2100402da348c7718e9ed3a9,613
d40b7be27b004fe9aa642565265975e4,587
27c36ce98f0e4d019271968cbf9c2cba,622
19e3fa1a58ca45699cdd321ea6ffd1c0,628
6b5a518b8d1f409499f67884e2ee12ca,532
fd4ff8a1972a4a629ae0671a3d495969,531
dc04952f89174d41b18d6fd48cef5384,630
5bb6221190314caba6fecfb70047aa11,644
45a954fc0cf74ee285a2ad2a984f7bf4,612
a3a8071a127a478abe22abeff8af6db9,650
8c7bf95753b84d36be09d9df20e8d760,613
53c2352ff4374b76856f29b34b39ebe8,641
ecbf2562a0b84a5987217e4708127eae,633
796a4a5c841449e0b24e1391b28c0151,607
2d135bc2021b4c7594a3eac878cc64b5,555
b9b6f20939a44fe89c55e2e750a97e7e,635
63c2b38b38ce47f2a9f3ccb469d638a2,635
4442f992ac5e4c3f943ccb7b49621118,625
6582a93fa2ed4884a3efed5e05b0bff4,614
4b4b135e49444e2facdcccf4227519d4,596
2a1010fbef7f4145b8ed79e194aa9b79,614
8267b101a3db4217a85d965333607266,530
829594e9734e4ca79c9bcbcb2e2f74ed,640
b2cc0ee5cca140489f97dcb8f01352c3,588
8cf3aad3346c400ea94e8f58d53ef32e,639
a75b5284d04041b18336344449bab702,589
09327b105ca6450dba7842f30969eed1,621
8e3b1a451059476e9be88769d286b2e6,656
022e4923790143b9837f1e7ca98ca626,647
3ca3fb82db14404a817cc1793e870077,584
c7eaf91c8cad4234a083e29b4f07feea,632
1d368c706de9494c81df710cefece45a,564
1e31836260c04fc7ab8d5cd6bf8b724b,642
7df53a175549481fb9755159b6e3a531,638
001eae0627804d438447f82f3f27a9f3,661
ee21ae41e71743769c147281909b58ee,654
21f3b6069c684e36a25dc904aeea3e71,650
c6c6792f981d48338c331d29a8de3a64,645
ffbfaab304a14c8db109250781783a93,635
7a4f2f853d1946f79788e725c531eab3,635
c2786d49c3be4150ad2eb370bf878f91,657
22369226e8dd4b05b57e2ef9b62343e1,580
9ffafc7c9e714be98d511a361f466928,619
9dbcb2d1f43a4ef5a35c984aa0709e5c,628
b656b025f5694c19952d6251577ae81f,625
4f69edfd94f945ecb46a3fbbc63e5bcc,632
b4e18dda7c2d4e8a8af2afa8fa9c1cf1,645
439ff37c218645d6a7cc852407cc7e46,636
254126ece9f846f88422d1adf9a007aa,672
0f7c917906094c2489442010de068a1d,653
6c20da46728f428bb175047d5ad24b53,632
dcbddd1f5d1441739783709c352aa554,561
b53feb0958954700a9de01a364734af9,622
52479e51693540d0b9f6e2dda23cbd2e,610
3f549b16eccf4dc28bf92b7fda7ed837,581
9191020745b541469cd5f137544bd6ba,663
cac40174bd9348d4a2363fe467bf8a91,625
fafa8259f55c4bd3a85fa3d432638081,660
859a29838183484a8266e315c9ee3e0f,640
4b5726e6fbe24cbc913510c85571a634,581
08585d9e75804a5ea7fb6e82d44693e6,656
43d112e243134621a16539dae37bb812,664
5978779c23324d85a4e33972db4935cb,651
48a259aa486449848d6a02bfd89b851e,639
7aabae8afb3e4217bb16bf28e6193c1d,622
dfd5d2fb8f09429595065723d2f9ae54,552
41c3b42e089d4d6c95eb3876cdc0af0d,571
792d041e3afa4059ba773a4f28a0346a,610
5ab039ac9fee49bfa26b7d11901ef030,611
db840fdf6a6f45b3af68a9ebb4c67de9,637
6c849c63c5db4d28aa52dbb8230575ea,614
98dcbd9be42d43fea6337965285a705d,614
0425df5980594f57984388af1406e1f2,612
027f5c100508457598704ffa7bdf5a5e,592
754a38dee50a4498a97f659a1f64fd7d,558
abe3b59d746c4579a205352c62ae3227,656
84fee36891e145f893bdf9338db552d5,555
3e33c8a2baf1421c8c8a6e1a449aae51,585
17ca10c9fa7d4878a17fb16a023c3e0d,650
a0ea927bac6048ddad9e6db5ddbefdf1,604
b201a1d22001496098a97a99d2b05db6,654
a3fc47bde8264f169dd03490f4c911ff,641
29de09a7eadd4dba96eeb1965e340ed4,618
6829eef6010d4d41aa642bba16b08cdf,571
39b9dedd7c9448408255565685a90338,540
afdf87fdb1f84c289fc63b153375ae43,621
2ad01e4d0a874d8b9eb6b3584c2df140,598
75497399c34d413eb984897a5bac5048,654
9c02eb7120dd4971be113836bfd05541,590
3a500368ef3e491a926bca777726d12e,656
1826ef403b4d45eb8f8c4c4bacaa316e,595
4a877dbebd6d457fa66707074009d169,643
b60412bd5a284e05bbd355d10af4ba59,579
bc3b1b3b40804e3eb616892979ec4b74,649
5b2864a4511342e8a0c34186a85fb699,579
b52aa3b30d8740c3ab875e7408e8df6b,634
f11e6997b2e04b1c86c28c0a9c6a75a7,609
0d82bd0d08394798a33acec14f940ea8,536
